pressure,scenario,current,long-term,medium-term,near-term,near_term_change,medium_term_change,long_term_change,region,short_scenario
air-heat-index,ssp119,0.00770436705177984,0.06089717489503689,0.045132056534817944,0.020231490765470986,0.012527123713691145,0.0374276894830381,0.05319280784325705,coastal,ssp1
air-heat-index,ssp126,0.009093092717062731,0.055397038110873514,0.0477239078442602,0.025505726392551508,0.01641263367548878,0.03863081512719747,0.04630394539381078,coastal,ssp1
air-heat-index,ssp245,0.009084571295689924,0.19121671013893698,0.07027205947332674,0.025740841911053372,0.01665627061536345,0.06118748817763681,0.18213213884324705,coastal,ssp2
air-heat-index,ssp370,0.008721778763989479,0.2895386390603865,0.08512226009622886,0.024423425808620267,0.015701647044630788,0.07640048133223938,0.280816860296397,coastal,ssp3
air-heat-index,ssp585,0.00880728832302523,0.3016694194448181,0.1295368398860324,0.03126294522873912,0.02245565690571389,0.12072955156300717,0.2928621311217929,coastal,ssp5
coastal-disturbance,ssp126,0.11391940210499725,0.08433381658767551,0.10366458933338871,0.11052695446823475,-0.0033924476367624967,-0.010254812771608543,-0.02958558551732174,coastal,ssp1
coastal-disturbance,ssp245,0.11508517472490781,0.10279030446990897,0.11273056048368803,0.11510358855586858,1.841383096076732e-5,-0.002354614241219785,-0.012294870254998841,coastal,ssp2
coastal-disturbance,ssp370,0.11621727673339163,0.11807093660392255,0.12095994806650567,0.11936398911117846,0.0031467123777868256,0.00474267133311404,0.0018536598705309187,coastal,ssp3
coastal-disturbance,ssp460,0.11432832139458811,0.08866091796840474,0.10667658003919571,0.11214115796598545,-0.0021871634286026592,-0.0076517413553924,-0.02566740342618337,coastal,ssp4
coastal-disturbance,ssp585,0.11399551538194495,0.08667234934745387,0.10457994847978837,0.11093279191040555,-0.003062723471539408,-0.009415566902156586,-0.027323166034491086,coastal,ssp5
fisheries-biomass-loss,ssp1,0.3688545024169815,0.46468518515959945,0.4975077968968058,0.4916427270495821,0.12278822463260064,0.12865329447982432,0.09583068274261797,coastal,ssp1
fisheries-biomass-loss,ssp2,0.3708574947691408,0.5715161129968673,0.5745163323663722,0.526837148110549,0.15597965334140823,0.2036588375972314,0.20065861822772652,coastal,ssp2
fisheries-biomass-loss,ssp3,0.3718457237056646,0.6166026840291646,0.6058325077080892,0.541460723607577,0.16961499990191242,0.23398678400242456,0.24475696032350003,coastal,ssp3
fisheries-biomass-loss,ssp4,0.3717718393569204,0.6133773617171903,0.6033023420036889,0.5403539351648023,0.16858209580788197,0.23153050264676855,0.2416055223602699,coastal,ssp4
fisheries-biomass-loss,ssp5,0.37141746545005955,0.5744530336329237,0.5782693025047763,0.5318336416602449,0.1604161762101854,0.20685183705471671,0.2030355681828641,coastal,ssp5
light-pollution,ssp1,0.015470879925643524,0.023348986814676984,0.02066064576048251,0.017635126840842508,0.002164246915198984,0.005189765834838985,0.00787810688903346,coastal,ssp1
light-pollution,ssp2,0.015192765437014978,0.023667005010081326,0.01990835858299817,0.017530217040883284,0.002337451603868305,0.004715593145983193,0.008474239573066348,coastal,ssp2
light-pollution,ssp3,0.015085321823684722,0.02078818598690409,0.018862553544589107,0.017348977566851914,0.0022636557431671925,0.0037772317209043855,0.005702864163219369,coastal,ssp3
light-pollution,ssp4,0.015260466325720954,0.019386983445839483,0.018748898081905233,0.017107265871709125,0.001846799545988171,0.0034884317561842786,0.004126517120118529,coastal,ssp4
light-pollution,ssp5,0.015310095906093434,0.02766639157350587,0.022530015147318148,0.018270442547744604,0.0029603466416511705,0.007219919241224714,0.012356295667412436,coastal,ssp5
npp,ssp126,0,0.02529632215804569,0.022129262722520308,0.016773535376545946,0.016773535376545946,0.022129262722520308,0.02529632215804569,coastal,ssp1
npp,ssp245,0,0.028833662237250597,0.023341416879894394,0.016465880912072146,0.016465880912072146,0.023341416879894394,0.028833662237250597,coastal,ssp2
npp,ssp370,0,0.031520749191199716,0.023662234476327863,0.016515892217864158,0.016515892217864158,0.023662234476327863,0.031520749191199716,coastal,ssp3
npp,ssp585,0,0.03349717704084289,0.024049851733240653,0.01652226088812937,0.01652226088812937,0.024049851733240653,0.03349717704084289,coastal,ssp5
nutrient-input,ssp1,0.035390542467190096,NA,0.03608135528196956,0.037551997077497304,0.0021614546103072077,6.908128147794651e-4,NA,coastal,ssp1
nutrient-input,ssp2,0.035419199461357055,NA,0.041946828631636235,0.039733291194753495,0.00431409173339644,0.00652762917027918,NA,coastal,ssp2
nutrient-input,ssp3,0.03540134292210401,NA,0.045103677871354504,0.04059935340291357,0.005198010480809562,0.009702334949250498,NA,coastal,ssp3
nutrient-input,ssp4,0.03545969513654446,NA,0.0411116710661035,0.039606997609392534,0.004147302472848072,0.0056519759295590374,NA,coastal,ssp4
nutrient-input,ssp5,0.03549201188063401,NA,0.04092735942955361,0.039876407123808015,0.004384395243174008,0.005435347548919604,NA,coastal,ssp5
oa,ssp119,0.2501252979186615,0.2732285087535077,0.30561307611091576,0.29622986473971546,0.04610456682105396,0.055487778192254256,0.023103210834846177,coastal,ssp1
oa,ssp126,0.2483673890579314,0.3298728651462538,0.34824738222267837,0.31123791763625525,0.06287052857832384,0.09987999316474697,0.0815054760883224,coastal,ssp1
oa,ssp245,0.24874857816198864,0.4742381414096766,0.39648491168364675,0.31981478934707835,0.07106621118508971,0.1477363335216581,0.22548956324768793,coastal,ssp2
oa,ssp370,0.2510693284921752,0.6163062350269034,0.43682657594670815,0.335302233731884,0.08423290523970878,0.18575724745453293,0.3652369065347282,coastal,ssp3
oa,ssp585,0.25017751423464585,0.7206246220641642,0.46269327484491485,0.3356097544811787,0.08543224024653284,0.212515760610269,0.4704471078295184,coastal,ssp5
oxygen-deep,ssp119,0.07845227786358505,0.08858206719670991,0.0879098491806878,0.08315801032379401,0.004705732460208958,0.009457571317102745,0.010129789333124861,coastal,ssp1
oxygen-deep,ssp126,0.07845227786358505,0.09547306425857632,0.08890539083216449,0.08242136105213371,0.003969083188548661,0.01045311296857944,0.017020786394991272,coastal,ssp1
oxygen-deep,ssp245,0.07845227786358505,0.11197836531631024,0.09242284148468898,0.08356098835805426,0.005108710494469204,0.013970563621103924,0.03352608745272519,coastal,ssp2
oxygen-deep,ssp370,0.07845227786358505,0.1264259024101552,0.09251768378544768,0.08269440147797359,0.0042421236143885405,0.014065405921862631,0.04797362454657014,coastal,ssp3
oxygen-deep,ssp460,0.07845227786358505,0.1320591531348874,0.10016854148706063,0.08406560105713898,0.005613323193553926,0.021716263623475576,0.05360687527130234,coastal,ssp4
oxygen-deep,ssp585,0.07845227786358505,0.13970588608339668,0.09756931842510688,0.08352991554401105,0.005077637680426003,0.01911704056152183,0.06125360821981163,coastal,ssp5
oxygen-surface,ssp119,0.005542276779774888,0.012363575773651386,0.013672605471709032,0.010455468861333035,0.004913192081558147,0.008130328691934145,0.0068212989938764975,coastal,ssp1
oxygen-surface,ssp126,0.005542276779774888,0.01784195798157985,0.015054558387856557,0.010285522849851002,0.004743246070076114,0.00951228160808167,0.012299681201804961,coastal,ssp1
oxygen-surface,ssp245,0.005542276779774888,0.03255130156065547,0.018654599572601495,0.010442867546625401,0.004900590766850513,0.013112322792826606,0.027009024780880582,coastal,ssp2
oxygen-surface,ssp370,0.005542276779774888,0.04863695209691465,0.02001095207302897,0.010149556652610603,0.004607279872835715,0.014468675293254081,0.04309467531713976,coastal,ssp3
oxygen-surface,ssp460,0.005542276779774888,0.052399053233485406,0.0263222058542404,0.011743802288603238,0.0062015255088283495,0.02077992907446551,0.046856776453710516,coastal,ssp4
oxygen-surface,ssp585,0.005542276779774888,0.06579015682835955,0.025339834316537028,0.011110939081642278,0.00556866230186739,0.01979755753676214,0.06024788004858466,coastal,ssp5
slr,ssp126,0,0.17432546619494738,0.09069618623236342,0.04700057645865373,0.04700057645865373,0.09069618623236342,0.17432546619494738,coastal,ssp1
slr,ssp245,0,0.21417381940202937,0.09748908287135158,0.04745182831458674,0.04745182831458674,0.09748908287135158,0.21417381940202937,coastal,ssp2
slr,ssp370,0,0.25094307172123176,0.10038698958384559,0.04744840702869519,0.04744840702869519,0.10038698958384559,0.25094307172123176,coastal,ssp3
slr,ssp585,0,0.28656778058323434,0.11014945791551227,0.05041492319366601,0.05041492319366601,0.11014945791551227,0.28656778058323434,coastal,ssp5
sst-extremes,ssp245,0.19347017908099437,0.7827643734091138,0.540427249515732,0.34599704892629857,0.1525268698453042,0.34695707043473756,0.5892941943281194,coastal,ssp2
sst-extremes,ssp585,0.18624657909453443,0.9585686459371221,0.6463444724002965,0.32770567779418186,0.14145909869964743,0.460097893305762,0.7723220668425876,coastal,ssp5
air-heat-index,ssp119,4.7646365763465577e-4,0.0033280194454029664,0.0025978798440445044,0.0012164434918269461,7.399798341922903e-4,0.0021214161864098486,0.0028515557877683106,global,ssp1
air-heat-index,ssp126,5.651353499705133e-4,0.0032848272015679157,0.002850070248477461,0.0015498196524428031,9.846843024722898e-4,0.0022849348985069474,0.0027196918515974026,global,ssp1
air-heat-index,ssp245,5.624256277345482e-4,0.010625681480258995,0.004121700503232842,0.0015637987913770474,0.0010013731636424991,0.003559274875498294,0.010063255852524447,global,ssp2
air-heat-index,ssp370,5.449917367516949e-4,0.015939989315637542,0.004947759960860726,0.0014863700280465153,9.413782912948204e-4,0.004402768224109031,0.015394997578885848,global,ssp3
air-heat-index,ssp585,5.49094351641926e-4,0.016762634246074437,0.0073593900135607085,0.0018848725635050476,0.0013357782118631216,0.006810295661918783,0.01621353989443251,global,ssp5
coastal-disturbance,ssp126,0.00763323248723649,0.005602187672164623,0.006924977127306594,0.007394288742437832,-2.3894374479865779e-4,-7.082553599298963e-4,-0.002031044815071867,global,ssp1
coastal-disturbance,ssp245,0.007710763818175866,0.00684824646318314,0.007527836142471935,0.007698297657265827,-1.2466160910039673e-5,-1.8292767570393144e-4,-8.625173549927263e-4,global,ssp2
coastal-disturbance,ssp370,0.007785269271475045,0.00784597431591198,0.008067888175600384,0.007977930348742578,1.9266107726753287e-4,2.8261890412533894e-4,6.0705044436934474e-5,global,ssp3
coastal-disturbance,ssp460,0.007659264146643439,0.005876094624169125,0.0071172540046669595,0.007497177305877872,-1.6208684076556706e-4,-5.420101419764799e-4,-0.001783169522474314,global,ssp4
coastal-disturbance,ssp585,0.007638187764991259,0.005752013749087878,0.006983719935692611,0.007420811369449413,-2.1737639554184583e-4,-6.544678292986477e-4,-0.001886174015903381,global,ssp5
fisheries-biomass-loss,ssp1,0.17449280479131873,0.2022120825013411,0.22803935532118025,0.2219888959210767,0.04749609112975797,0.053546550529861514,0.02771927771002236,global,ssp1
fisheries-biomass-loss,ssp2,0.18704453388518139,0.3809617515507897,0.3563656222509125,0.2918325088802901,0.10478797499510872,0.16932108836573112,0.19391721766560832,global,ssp2
fisheries-biomass-loss,ssp3,0.18743458645034,0.44971100144453635,0.3758925721207431,0.2996617109333153,0.11222712448297528,0.18845798567040312,0.26227641499419635,global,ssp3
fisheries-biomass-loss,ssp4,0.18731078053899056,0.4463873050525263,0.3737268270296566,0.29882366518383785,0.1115128846448473,0.18641604649066604,0.2590765245135357,global,ssp4
fisheries-biomass-loss,ssp5,0.1873022112137735,0.423586689216032,0.3626497160825163,0.2955520176186706,0.10824980640489712,0.1753475048687428,0.2362844780022585,global,ssp5
light-pollution,ssp1,0.0012377560427366619,0.001970382919181693,0.0017121541128887838,0.0014501565269755493,2.1240048423888745e-4,4.7439807015212197e-4,7.326268764450312e-4,global,ssp1
light-pollution,ssp2,0.0012211818821147296,0.001990450609832992,0.0016577661695065086,0.0014409511273778628,2.1976924526313324e-4,4.3658428739177906e-4,7.692687277182626e-4,global,ssp2
light-pollution,ssp3,0.0012164411621796852,0.0017434266465004933,0.001562349174569395,0.0014283072547651102,2.11866092585425e-4,3.459080123897097e-4,5.269854843208081e-4,global,ssp3
light-pollution,ssp4,0.0012233162346058438,0.001626365510749732,0.0015525571653962748,0.0014031719973283542,1.798557627225104e-4,3.29240930790431e-4,4.030492761438883e-4,global,ssp4
light-pollution,ssp5,0.001222755854703317,0.0023639587388837543,0.0018804971851346815,0.0015026105667347584,2.7985471203144136e-4,6.577413304313644e-4,0.0011412028841804372,global,ssp5
npp,ssp126,0,0.024469443232681982,0.024528904572583526,0.020264239066442376,0.020264239066442376,0.024528904572583526,0.024469443232681982,global,ssp1
npp,ssp245,0,0.036121080485114095,0.029158260045197327,0.021231317237322533,0.021231317237322533,0.029158260045197327,0.036121080485114095,global,ssp2
npp,ssp370,0,0.048137843285223636,0.03381159582547672,0.02181512726734477,0.02181512726734477,0.03381159582547672,0.048137843285223636,global,ssp3
npp,ssp585,0,0.05476310618713223,0.03609149425623227,0.022707345371878605,0.022707345371878605,0.03609149425623227,0.05476310618713223,global,ssp5
nutrient-input,ssp1,0.0015666031588062205,NA,0.0016008358982681347,0.0016648525168489418,9.824935804272125e-5,3.423273946191415e-5,NA,global,ssp1
nutrient-input,ssp2,0.0015678729182991614,NA,0.001861358100307881,0.001761770739674642,1.938978213754806e-4,2.934851820087195e-4,NA,global,ssp2
nutrient-input,ssp3,0.0015670772244822564,NA,0.002001384832111776,0.0018001433358682017,2.3306611138594526e-4,4.343076076295195e-4,NA,global,ssp3
nutrient-input,ssp4,0.0015696880404020058,NA,0.0018248198843444459,0.0017563439099482058,1.866558695462e-4,2.5513184394244004e-4,NA,global,ssp4
nutrient-input,ssp5,0.0015712641389788865,NA,0.0018165037034008982,0.0017682215191190732,1.9695738014018668e-4,2.452395644220117e-4,NA,global,ssp5
oa,ssp119,0.14571003839896451,0.1475135776322264,0.17837972021042128,0.17645125507284568,0.03074121667388116,0.03266968181145677,0.001803539233261875,global,ssp1
oa,ssp126,0.14708718032947812,0.19679970601886174,0.2140535798711929,0.18703711358731898,0.03994993325784085,0.06696639954171477,0.04971252568938361,global,ssp1
oa,ssp245,0.14777637799609292,0.3338455618087176,0.25744155175437994,0.1955099053898777,0.04773352739378478,0.10966517375828702,0.1860691838126247,global,ssp2
oa,ssp370,0.14822143814859695,0.5129345553997762,0.2964642973583304,0.20660499083579692,0.05838355268719997,0.14824285920973346,0.3647131172511792,global,ssp3
oa,ssp585,0.14734338659037002,0.6482343175183651,0.32611235487888907,0.20816189469586446,0.06081850810549444,0.17876896828851904,0.5008909309279951,global,ssp5
oxygen-deep,ssp119,0.030931410094180125,0.04971851071879355,0.037660375330727726,0.03342125268631378,0.002489842592133657,0.006728965236547601,0.018787100624613428,global,ssp1
oxygen-deep,ssp126,0.030931410094180125,0.05377260776680984,0.03894562622980845,0.03355667100908975,0.002625260914909628,0.008014216135628322,0.022841197672629713,global,ssp1
oxygen-deep,ssp245,0.030931410094180125,0.05671244886004832,0.03943955072635717,0.03379837117077553,0.0028669610765954083,0.008508140632177048,0.025781038765868198,global,ssp2
oxygen-deep,ssp370,0.030931410094180125,0.05924997487374395,0.039578573670508196,0.033614346633764246,0.002682936539584121,0.008647163576328071,0.028318564779563824,global,ssp3
oxygen-deep,ssp460,0.030931410094180125,0.05869560340279934,0.041384796147657534,0.03440220114536192,0.0034707910511817923,0.010453386053477409,0.027764193308619216,global,ssp4
oxygen-deep,ssp585,0.030931410094180125,0.05733285926851632,0.038791472015316845,0.033489693971699784,0.002558283877519659,0.00786006192113672,0.026401449174336195,global,ssp5
oxygen-surface,ssp119,0.003162386799521827,0.007563241955488692,0.009162954826511114,0.0066231850898507034,0.0034607982903288766,0.006000568026989287,0.004400855155966865,global,ssp1
oxygen-surface,ssp126,0.003162386799521827,0.01263122011692405,0.010704837167266395,0.0068821962748462405,0.0037198094753244136,0.007542450367744568,0.009468833317402224,global,ssp1
oxygen-surface,ssp245,0.003162386799521827,0.025223661227658116,0.013867911750803203,0.006983812164569923,0.0038214253650480957,0.010705524951281376,0.02206127442813629,global,ssp2
oxygen-surface,ssp370,0.003162386799521827,0.03937825851599689,0.015683400461458993,0.0067648368030845145,0.0036024500035626876,0.012521013661937166,0.036215871716475063,global,ssp3
oxygen-surface,ssp460,0.003162386799521827,0.040657585901773236,0.019957624981711074,0.00833797305214013,0.005175586252618302,0.016795238182189247,0.03749519910225141,global,ssp4
oxygen-surface,ssp585,0.003162386799521827,0.0522656066912185,0.019234402355076015,0.00712526310585979,0.003962876306337963,0.016072015555554188,0.04910321989169667,global,ssp5
slr,ssp126,0,0.007589472982573007,0.003948974261254795,0.0020464392247543416,0.0020464392247543416,0.003948974261254795,0.007589472982573007,global,ssp1
slr,ssp245,0,0.009324423215062097,0.004244514111587634,0.0020657714428033097,0.0020657714428033097,0.004244514111587634,0.009324423215062097,global,ssp2
slr,ssp370,0,0.01092480217343085,0.004370341085427117,0.0020657540515456375,0.0020657540515456375,0.004370341085427117,0.01092480217343085,global,ssp3
slr,ssp585,0,0.012476769639417415,0.004795302866039515,0.0021949450490167826,0.0021949450490167826,0.004795302866039515,0.012476769639417415,global,ssp5
sst-extremes,ssp245,0.12659810507716177,0.7252304883400269,0.43902369641905686,0.2326562087279874,0.10605810365082563,0.31242559134189507,0.5986323832628652,global,ssp2
sst-extremes,ssp585,0.12337247581930809,0.9439275965984028,0.5780482564632164,0.26478316392734985,0.14141068810804175,0.45467578064390834,0.8205551207790946,global,ssp5
